r6k/pp2r2p/4Rp1Q/3p4/8/1N1P2R1/PqP2bPP/7K b - - 0 24,f2g3 e6e7 b2b1 b3c1 b1c1 h6c1
6k1/pp5p/3NNKp1/7b/6r1/8/PP2r2P/2R5 b - - 2 42,e2f2 f6e7 h7h6 c1c8 g8h7 d6f7 g6g5 c8h8 h7g6 h8h6 g6f5 h6f6 f5e4 f6f2
2r3k1/p5pp/4N3/5p2/P1P5/4P3/1q3PPP/3Q2K1 b - - 0 31,c8c4 d1d8 g8f7 d8d7 f7g6 e6f8 g6h6 d7e6 g7g6 e6c4 b2a1 c4f1
8/5pp1/2k3p1/6P1/3K2P1/2P5/8/8 b - - 2 52,f7f5 g4f5 g6f5 g5g6 c6d6 c3c4 d6e6 c4c5 f5f4 d4e4 f4f3 e4f3
8/8/3k2pp/4p3/2KP3P/8/5P2/8 w - - 1 38,d4e5 d6e5 h4h5 g6g5 c4d3 e5f4 d3e2 f4g4 e2e3 g4h5 f2f3 h5g6
2kr2n1/1pp2pQ1/p3p3/3pPp1p/3n3q/2N5/PPP2PPP/R4RK1 w - - 0 17,g7f7 g8h6 f7f6 d4f3 g2f3 d8g8 g1h1 h4h3 f6e6 c8b8 e6g8 h6g8
8/5p2/8/1pk1pp1p/8/P2K1P1P/1P4P1/8 w - - 0 35,d3e3 c5c4 h3h4 f5f4 e3e4 f7f6 e4f5 c4b3 f5f6 b3b2 f6e5 b2a3 e5f4 b5b4
8/K1k5/6R1/Pr3pp1/7p/5PPP/8/8 w - - 0 43,g3h4 b5a5 g6a6 a5a6 a7a6 g5h4 a6b5 c7d6 b5c4 d6e5 c4d3 e5f4 d3e2 f4g3
4Rr2/k1pQ4/pqP5/8/2P2r2/1P5P/P5P1/3R3K w - - 3 33,d1e1 f4f1 e1f1 f8f1 h1h2 b6g1 h2g3 g1f2 g3g4 f2g2 g4h5 g2f3
8/6p1/p3p1k1/P2pPp2/3P1P1P/7K/8/8 b - - 5 38,g6f7 h4h5 f7g8 h3h4 g8h8 h4g5 h8h7 h5h6 g7h6 g5f6 h6h5 f6e6
8/4kp2/3qp1p1/3p2Pp/r2P1P1P/nP6/1KP1RQ2/4R3 w - - 0 37,f4f5 a3c4 b2c3 d6b4 c3d3 c4b2 d3e3 b4c3 e3f4 a4d4 f2d4 c3d4
2k5/ppp3bp/2n3p1/8/3qP2Q/1P1P3P/P1PKNrP1/R6R w - - 0 18,a1f1 d4c3 d2d1 f2e2 h4g4 c8b8 g4e2 c3a1 d1d2 g7h6 e2e3 h6e3
8/6p1/p7/P4k1p/4R2P/4p1K1/1P4P1/4r3 w - - 3 41,g3f3 e1f1 f3e2 f5e4 e2f1 e4d3 f1e1 e3e2 g2g3 g7g6 b2b3 d3c3 e1e2 c3b3
7R/1B6/P4r1p/2p5/2P4K/4kP2/2P5/r7 w - - 1 42,h4g4 a1g1 g4h3 f6f5 h8h6 g1h1 h3g4 f5f4 g4g5 h1g1 g5h5 f4f5
8/1p2npk1/p5pp/P7/3N4/5P2/5KPP/8 b - - 1 34,e7c6 d4c6 b7c6 f2e3 g7f6 e3d4 f6e7 d4c5 e7d7 c5b6 c6c5 b6c5
8/8/2p1p3/2PpP1p1/kPp3Pp/1bP2B1P/p7/K7 b - - 10 57,a4a3 b4b5 d5d4 b5b6 d4c3 f3e4 c3c2 e4c2 b3c2 b6b7 c2b1 b7b8q
8/1q6/3K4/1pQP4/1k6/8/8/8 b - - 24 67,b4a5 c5c6 b7b8 c6c7 b8c7 d6c7 b5b4 d5d6 a5a4 d6d7 b4b3 d7d8q
6k1/p2b1p1p/Pq4pP/1P2p3/2B2N2/b4P2/3Q2P1/5K2 b - - 0 33,e5f4 d2d7 b6f6 d7a7 f6a1 f1f2 a1b2 f2g1 b2c1 g1h2 c1c4 a7d7
4rr2/p6p/2p3pk/1p3q2/2pQNn2/2P2P1P/PP4P1/R2R2K1 w - - 5 26,d1e1 f4g2 g1g2 f5f3 g2g1 f8f4 e1e3 e8e4 e3f3 e4d4 f3f4 d4f4
r2q1rk1/ppp1b1pp/2np2n1/1B1N1b2/2P5/5N2/PP1Q1PPP/R1B1R1K1 b - - 1 12,f5g4 b5c6 b7c6 d5e7 g6e7 d2g5 g4f3 e1e7 d8e7 g5e7 f8e8 e7e8 a8e8 g2f3
8/8/8/1p4p1/4K1PP/2k5/2P5/8 b - - 0 52,g5h4 g4g5 h4h3 e4f3 b5b4 g5g6 c3c2 g6g7 h3h2 f3g2 b4b3 g7g8q
8/1R6/p5p1/7p/7P/2P3K1/r1k5/8 b - - 0 52,a2b2 b7b2 c2b2 c3c4 a6a5 c4c5 a5a4 c5c6 a4a3 c6c7 a3a2 c7c8q
8/8/1pk1Kp2/2np4/pBpP2P1/2P5/2P5/8 w - - 2 42,d4c5 b6c5 b4a3 d5d4 e6f6 d4d3 c2d3 c4d3 g4g5 d3d2 g5g6 d2d1q
8/3k2KP/4p3/2p1B3/5P2/7r/p7/8 w - - 0 56,h7h8q h3h8 g7h8 d7c6 h8g7 c6b5 g7f6 b5b4 f6e6 c5c4 f4f5 c4c3 f5f6 a2a1q f6f7 a1a2
3r2k1/Pb4p1/1P2pn2/2n4p/4p3/q3B1PP/P3Q1BK/1R6 b - - 0 30,d8d3 e3c5 a3c5 e2d3 e4d3 g2b7 c5c2 b7g2 c2b1 b6b7 f6d7 a7a8q
2r3k1/8/1P6/4p1p1/P2p1p2/8/K7/3R4 b - - 0 44,e5e4 b6b7 c8b8 d1b1 f4f3 a4a5 b8b7 b1b7 f3f2 b7b1 e4e3 a5a6 g8g7 a6a7
8/7p/p3p1p1/3pP1P1/KPk2P1P/8/8/8 w - - 4 45,a4a5 d5d4 f4f5 g6f5 h4h5 d4d3 g5g6 h7g6 h5g6 d3d2 g6g7 d2d1q
8/8/2kP4/2P4p/6p1/KP6/P4PP1/8 w - - 0 48,b3b4 h5h4 b4b5 c6d7 b5b6 d7c6 a3b4 h4h3 d6d7 c6d7 b6b7 d7c7
5rk1/1b3N2/pq4p1/1p1p4/3r4/1P3Q2/P6P/R4R1K b - - 0 25,d4h4 f7h6 g8h7 f3f8 d5d4 h1g1 d4d3 f1f2 b6e3 h6f5 e3g5 g1f1 g6f5 f8f7
4r1k1/p1pq3p/1p3P2/3b3Q/8/P2B4/R4KP1/8 b - - 2 31,d5a2 d3h7 g8f8 h5h6 f8f7 h6g7 f7e6 h7f5 e6f5 g7d7 f5f6 d7e8
8/pp4pp/5pb1/kPb5/P4QP1/3r3r/R4P2/1R4K1 w - - 7 36,f4c7 c5b6 c7b7 d3g3 g1f1 g6b1 f2g3 b1a2 b7g2 a2c4 f1e1 h3h6
2kq4/1p6/4p3/3P2bn/2P2n2/1P6/1BB5/1K4Q1 b - - 0 35,e6d5 c2f5 c8b8 b2e5 b8a8 g1c5 g5e7 c5b5 e7d6 f5c8 d8e7 e5d6
8/1p6/p1p5/2P1k1p1/1P1p1pP1/1P3P1P/3K4/8 w - - 0 39,d2d3 e5d5 d3c2 a6a5 b4a5 d5c5 c2d3 c5d5 b3b4 c6c5 b4b5 c5c4
8/8/1p6/6K1/2p4p/8/PP3kP1/8 w - - 1 67,g5h4 b6b5 g2g4 b5b4 g4g5 c4c3 b2c3 b4c3 g5g6 c3c2 g6g7 c2c1q
8/8/8/p3k1pp/P1P1p3/4K1PP/8/8 w - - 0 43,h3h4 g5g4 c4c5 e5d5 c5c6 d5c6 e3e4 c6c5 e4f4 c5b4 f4g5 b4a4
1r4k1/5ppp/2p1b3/p3r3/Pq1PP3/1n4PP/1P3QB1/1KNR1R2 w - - 0 27,c1a2 b4a4 a2c3 a4a1 b1c2 b3c1 d1c1 b8b2 c2d3 a1c1 d4e5 b2f2 f1c1 f2g2
r1b3k1/p1p3qp/2n2np1/4p1N1/3bP1P1/2NP1P2/P3B2Q/R3K2R w KQ - 1 21,a1c1 d4e3 c3d5 e3c1 d5f6 g7f6 h2h7 g8f8 h1h6 c6e7 h7h8 f6h8
2r2k1r/1p2bPp1/5q2/3p4/7p/P5B1/6PP/R2QR2K w - - 0 26,e1f1 h4g3 f1f6 h8h2 h1g1 e7c5 g1f1 h2h1 f1e2 h1d1 a1d1 g7f6
r2q1rk1/1p2p3/3p1P2/2pP3p/p1P5/1P3Q1P/P4R2/6K1 b - - 0 27,f8f6 f2g2 g8f8 f3h5 e7e5 d5e6 d8e8 h5h8 f8e7 h8g7 e7d8 g7f6
r4rk1/1b1nbp1p/p2p2pP/q5P1/2pBPP2/2N5/PPPQ4/1K1R3R b - - 2 19,d7c5 c3d5 a5d8 d4c5 d6c5 d2c3 f7f6 d5f6 e7f6 c3c4 f8f7 d1d8
r2k3r/1R4pp/4b3/p3N3/1b6/8/PB3PPP/5K1R w - - 0 21,e5f7 d8c8 b7b4 a5b4 f7h8 a8a2 b2g7 a2c2 g2g4 e6c4 f1g2 c4d5 g2g3 d5h1
8/8/8/2pK2p1/1k4P1/5P2/8/8 w - - 1 62,f3f4 g5f4 d5e4 c5c4 g4g5 c4c3 g5g6 c3c2 g6g7 c2c1q g7g8q c1e3 e4f5 f4f3 g8g3 e3c5
8/8/8/1r1k4/1P3pp1/R1K5/1P3P2/8 w - - 0 46,a3a5 b5a5 b4a5 g4g3 a5a6 d5c6 a6a7 c6b7 a7a8q b7a8 f2g3 f4g3 c3d2 g3g2
5r1k/pp2n1p1/6Q1/8/3P2pr/P1PB4/1P1q1PR1/5RK1 w - - 7 29,g6d6 d2d3 d6e7 f8f6 e7e8 h8h7 e8e3 d3f5 f1e1 f6h6 g1f1 h4h1
r4k2/7q/p3p1Rp/1p1pP2Q/2nP2P1/2P4N/PPn4P/7K w - - 3 29,g6h6 h7e4 h1g1 e4e1 g1g2 c2e3 g2f3 c4d2 f3f4 e1f1 h3f2 f1f2 f4g5 d2e4 g5g6 f2f7
4R3/8/8/3p4/P2kb3/4p3/1PP5/1K6 w - - 2 48,e8g8 e3e2 g8g1 d4e3 a4a5 e3d2 a5a6 e4c2 b1a2 d5d4 a6a7 c2e4
8/5p2/3kp3/6P1/3K1P2/8/8/8 b - - 6 59,d6c6 d4e5 c6d7 e5f6 d7e8 g5g6 e8f8 g6f7 e6e5 f6e5 f8f7 e5f5
r5k1/pp3ppp/4bn2/1B6/3R4/4B3/Pr3PPP/3R2K1 b - - 1 17,h7h6 d4d8 a8d8 d1d8 g8h7 b5d3 g7g6 e3d4 b2d2 d4f6 d2d1 d3f1 d1d8 f6d8
1r4k1/1p4pp/pPbr1p2/2N1pP1q/2Rp4/1P1Q3P/1P4PK/2R5 b - - 3 32,c6b5 c5b7 b8b7 c4c8 b5e8 c1c7 b7c7 b6c7 d6c6 d3e4 c6c1 e4d5 g8f8 d5d6
8/8/6k1/R7/P2P1K1r/8/8/8 w - - 1 49,f4e5 h4h5 e5e6 h5a5 d4d5 g6g7 d5d6 g7f8 d6d7 a5a6 e6e5 f8e7 d7d8b e7d8
8/2n5/6p1/1PP4p/P3pk2/7P/4K3/8 b - - 1 55,e4e3 b5b6 c7e6 b6b7 e6d4 e2e1 d4c6 a4a5 f4f3 a5a6 c6b4 b7b8q b4d3 e1d1 e3e2 d1c2
2k2r2/pbq2p2/p2b4/3p1Np1/4p3/4P1P1/1QP1B1P1/5RK1 b - - 0 31,d6g3 f5g3 c7g3 b2a3 f8d8 e2a6 g3d6 a6b7 c8b7 f1f7 b7c8 a3a7
8/p5p1/P4p2/1P3P2/2N1K2p/6k1/6P1/6b1 b - - 5 52,g3g2 c4e3 g2f2 b5b6 h4h3 b6a7 h3h2 e3g4 f2g3 g4h2 g1a7 h2f3 g3g4 f3d4
4rkr1/pp6/1b3P1p/5P2/Q2p4/P5qB/6P1/R4R1K b - - 0 29,e8e2 a4b4 f8f7 b4c4 f7f6 c4e2 b6c7 e2e6 f6g7 e6g6 g3g6 f5g6
3r4/8/N1p2p2/P4k2/1P2p3/4P1r1/3K4/1R1R4 w - - 2 45,d2e2 g3g2 e2f1 d8g8 d1e1 g2g1 f1e2 g8g2 e2d1 g1e1 d1e1 g2g1 e1d2 g1b1
6rk/1p3pq1/p2R4/P1pPp3/2N1Ppp1/5Q2/1P3P1K/8 w - - 0 35,f3g2 g4g3 f2g3 g7h7 g2h3 f4g3 h2g2 h7h3 g2h3 g3g2 d6h6 h8g7 h3g2 g7h6
3k4/p3R3/4Kp2/4p3/P7/7P/3r4/8 w - - 0 44,e6f6 d2d6 f6f7 d6d7 e7d7 d8d7 h3h4 e5e4 h4h5 e4e3 h5h6 e3e2 h6h7 e2e1q h7h8q e1e6
8/Q5pk/8/6q1/1P3np1/P6P/5PP1/6K1 w - - 0 34,h3g4 g5d5 f2f3 d5d1 g1h2 d1d2 a7g1 f4e2 g1c5 d2f4 h2h1 f4h6 c5h5 e2g3 h1h2 g3h5
4N3/5pk1/1p2P1p1/3p1pK1/1n1P1Q2/1P5P/2r5/q7 b - - 2 42,g7f8 g5f6 f7e6 f4d6 f8g8 d6e6 g8h8 f6f7 a1a7 f7f8 h8h7 e6f6 g6g5 f6g5
3r2r1/1kqnb1p1/7p/1Q2p1Pb/8/4BN1P/PPP2P2/2KRR3 b - - 0 20,d7b6 e3b6 c7b6 d1d7 d8d7 b5d7 b7b8 d7e7 h5f3 e7f7 g8d8 f7f3
8/kpQ3PK/3p2r1/p2P4/2P4P/6r1/8/8 w - - 5 47,h4h5 g6g7 c7g7 g3g7 h7g7 a5a4 h5h6 a4a3 h6h7 a3a2 g7g8 a2a1q
8/8/5p1p/1Kpk4/5PP1/1P6/8/8 w - - 5 52,b5b6 f6f5 g4f5 d5d6 f5f6 h6h5 f6f7 d6e7 b6c5 h5h4 c5d4 h4h3 f7f8r e7f8
8/7p/8/1ppk4/3b1pPP/1PKP1N2/2P5/8 w - - 2 37,f3d4 c5d4 c3d2 f4f3 d2e1 d5e5 g4g5 e5f4 e1f2 b5b4 h4h5 f4g5 f2f3 g5h5 f3e4 h5g4 e4d4 h7h5 d4e3 h5h4
8/kp1q3p/p5p1/6K1/2Q4P/P7/8/8 b - - 4 67,d7b5 c4b5 a6b5 g5h6 a7a6 h6h7 a6a5 h7g6 a5a4 h4h5 a4a3 h5h6 b5b4 h6h7 b4b3 h7h8q
8/5pkp/8/3P1pPK/8/8/8/8 b - - 0 53,f7f6 d5d6 g7f7 d6d7 f7e7 g5f6 e7d7 h5h6 d7e6 h6g7 f5f4 f6f7
r2qnrk1/1p3pp1/p2pb2p/2p1P3/4Q2b/2NB3P/PPP2P2/R3K1R1 b Q - 1 16,g7g6 g1g6 f7g6 e4g6 e8g7 g6h7 g8f7 d3g6 f7e7 h7g7 f8f7 g6f7 e6f7 c3d5
8/3r3p/1R6/4B3/1pk2PP1/2p5/7P/4K3 w - - 1 52,b6d6 d7d6 e5d6 b4b3 e1d1 c4d3 d1c1 b3b2 c1b1 c3c2 b1b2 d3d2 d6b4 d2d1 b2b3 c2c1q
6k1/pb3q1p/4pPpB/1pp1P2P/2p1P1Q1/P1Pr4/3r4/R5RK w - - 0 28,h5g6 b7e4 g1g2 e4g2 g4g2 d2d1 a1d1 d3d1 h1h2 h7g6 g2a8 g8h7
2k4r/ppp5/2nb1R2/3N2p1/3Pp3/1P2PbP1/PBPQ1KBq/R7 w - - 3 20,f6f3 e4f3 f2f3 g5g4 f3f2 d6g3 f2f1 h8f8 d5f4 g3f4 e3f4 f8f4 d2f4 h2f4
2k3rb/1pq4p/p1b5/2Pn4/2NN4/1P4p1/P4P1P/2RQ1RK1 w - - 0 21,f2g3 g8g3 g1f2 g3g2 f2g2 d5e3 g2g1 c7g7 g1f2 e3d1 c1d1 g7g2 f2e1 g2e4
8/7p/2N4P/8/1k1p4/3P1pK1/1P2b3/8 b - - 5 52,b4b3 c6d4 b3b2 d4e2 f3e2 g3f2 e2e1b f2e1 b2c3 e1e2 c3d4 e2d2
1r6/6pp/8/5P2/2kp2P1/3R3P/3K4/8 w - - 6 46,d2e2 b8b2 d3d2 b2d2 e2d2 c4d5 g4g5 d5e5 f5f6 g7f6 g5g6 h7g6
4B3/8/6p1/5p1k/P3pP1P/7K/5b2/8 b - - 0 51,f2h4 e8g6 h5g6 h3h4 g6f6 a4a5 e4e3 h4g3 e3e2 g3f2 e2e1q f2e1
3N3r/2p4p/p4p1k/2bQ4/6qN/8/P3K3/1R2R3 w - - 0 32,d5f3 g4c4 f3d3 h8e8 e2d2 c5b4 b1b4 c4b4 d3c3 b4c3 d2c3 e8e1
5r1r/pp3p2/2ppkN2/4q3/5QP1/3P4/PPP2PP1/R5K1 w - - 8 25,f4f3 e5h2 g1f1 h2h1 f1e2 h1a1 g4g5 e6e7 f3e3 e7d8 e3a7 f8e8
2bK4/2P5/8/4Pp1k/5P1P/p5P1/8/8 b - - 1 57,c8b7 e5e6 a3a2 c7c8q b7c8 e6e7 h5g4 e7e8q a2a1q e8g6 g4h3 d8c8
8/R1KP1pk1/p5p1/1p6/7p/8/PP6/3r4 w - - 0 41,d7d8q d1d8 c7d8 g6g5 d8e8 g5g4 a7f7 g7g6 f7f8 g4g3 e8d7 g6g5 d7e6 h4h3
3q2k1/2r3p1/p2p2Q1/3PpPp1/2P4p/5Nn1/P7/4R1K1 b - - 7 35,c7c4 f3g5 d8b6 g1g2 c4c2 g2h3 c2h2 h3h2 b6f2 h2h3 f2f5 g6f5
b2rr1k1/5pp1/1q3b1p/pp1nN3/6Q1/P5P1/1B3PBP/2R1R1K1 b - - 0 26,b5b4 g2d5 a8d5 e5d7 e8e1 c1e1 d8d7 e1e8 g8h7 g4d7 f6b2 d7d5
8/p7/3K2p1/8/1P3P2/6k1/8/8 w - - 0 38,d6c6 g3f4 b4b5 g6g5 c6b7 g5g4 b7a7 g4g3 a7a6 g3g2 b5b6 g2g1q
6k1/p2r1p2/1q4p1/2p2bNp/5P2/1Ppp1Q1P/P5P1/2B1R1K1 w - - 0 27,f3a8 g8g7 e1e8 d3d2 e8g8 g7f6 c1d2 c3d2 a8f8 d2d1q g1h2 d7b7
8/8/6p1/7p/1P1kp2P/1K4P1/8/8 w - - 0 48,b3c2 d4e3 b4b5 e3f3 b5b6 e4e3 b6b7 e3e2 c2d2 f3f2 b7b8q e2e1q
1r6/8/4p3/3p3p/P7/1P1kP2R/5P1K/8 b - - 2 53,b8b3 e3e4 d3c2 h3b3 c2b3 a4a5 d5d4 a5a6 d4d3 a6a7 d3d2 a7a8q d2d1q a8b7
8/1p4p1/pPp5/2P2kP1/P2K4/8/8/8 b - - 2 52,f5g5 d4e5 g5h4 e5d6 g7g5 d6c7 g5g4 c7b7 g4g3 b7c6 g3g2 b6b7 g2g1q b7b8q
rr4k1/5p1p/3p2p1/3PP3/2p2P2/p1P1Q1PP/R2R2K1/2q5 w - - 4 32,e5e6 b8b2 e6f7 g8f8 a2b2 a3b2 f4f5 c1d2 e3d2 b2b1q d2h6 f8e7
2qr1rk1/p4pp1/1p1p3p/2p1pb1Q/2P4P/2P4B/P3P1R1/2B3K1 b - - 0 27,f5h3 c1h6 c8f5 g2g7 g8h8 g7g5 f5g6 h6f8 g6h5 g5h5 h8g8 f8e7 h3g4 h5g5
8/6k1/3p1p2/1p1PpPpp/1P2P2P/P6K/8/8 w - - 3 51,h3g3 g5h4 g3h4 g7h6 a3a4 b5a4 b4b5 a4a3 b5b6 a3a2 b6b7 a2a1q
5b1k/7p/1q2Bpp1/3Q1P2/1p5P/2r3P1/P4P2/3R2K1 w - - 0 39,d5d7 c3g3 g1f1 b6a6 f1e1 g3g1 e1d2 f8h6 d2c2 a6e2 c2b3 e2d1 d7d1 g1d1
1k4r1/pp3p1p/2p1p3/5p1q/1P1P3r/P2R4/2Q3P1/3RN1K1 w - - 1 31,e1f3 h4h1 g1f2 g8g2 f2g2 h5h3 g2f2 h1h2 f3h2 h3h2 f2f3 h2c2
8/8/4p3/p1kpQ3/Pq6/4p3/1N6/1K6 w - - 2 63,e5e6 b4e4 e6e4 d5e4 b1c1 c5b4 c1c2 e3e2 c2d2 b4b3 d2e2 b3b2
5qk1/8/p3p1Q1/1p1r2P1/1P4nP/P1pP4/2P3P1/2B4K b - - 0 30,f8g7 g6e6 g7f7 e6g4 d5f5 h1h2 f5f1 g4c8 g8h7 c1e3 f1e1 c8c5
5rk1/bpp2p2/p1p3n1/4pP2/7q/2NP1Q2/PPP4K/R1B3R1 w - - 1 29,f3h3 a7g1 h2g2 h4f2 g2h1 f2e1 c1e3 e1a1 e3g1 g8g7 f5g6 f8h8 h3h8 g7h8
4r1k1/5pp1/nN1P1n1p/Q4P2/8/P3Nq1b/5P1P/R1R3K1 w - - 1 35,b6d5 f6g4 c1c2 g4e3 d5e3 e8e4 a5d8 g8h7 d8a8 e4g4 e3g4 f3a8
6k1/2q1r2p/p2bPrpQ/2p5/2B3R1/1PN4P/P5P1/6K1 b - - 4 33,d6f4 g4f4 c7f4 h6f4 f6f4 c3d5 f4c4 d5e7 g8f8 e7g6 f8g7 b3c4
rnbq1rk1/pp3pp1/4p2p/2pp3Q/7P/1BPP4/P1P2P2/R1B1K2R b KQ - 1 14,b7b5 c1h6 d8f6 h6g7 f6g7 e1e2 g7h7 a1g1 g8h8 h5f3 f7f6 g1g5
8/5p1p/6pk/2K1p3/4P3/1P3P2/5P2/8 b - - 1 37,h6g5 b3b4 h7h5 b4b5 h5h4 b5b6 h4h3 b6b7 h3h2 b7b8q h2h1q b8e5
2k3r1/Q1p4p/Bp1r2q1/8/3bb3/2R2P2/P5PP/R6K b - - 3 28,c8d7 c3c7 d7e6 a6c4 e4d5 c4d5 e6d5 a7b7 d5e5 a1e1 e5f6 g2g4 g8e8 c7e7
8/2p3p1/1b3p2/pPk1p2p/P1N1P3/2PK3P/6P1/8 w - - 2 30,c4b6 c5b6 d3c4 c7c6 b5c6 b6c6 g2g3 g7g6 g3g4 h5h4 c4d3 c6c5 d3c2 c5c4 c2d2 c4b3
8/8/4k3/p1p2p1p/2Kp1P2/PPp5/2P3PP/8 b - - 2 39,e6d6 b3b4 a5b4 a3b4 c5b4 c4d4 b4b3 d4c3 b3c2 c3c2 d6d5 c2d3
r2k3r/pppb1Rqp/2np4/8/8/N7/PPP3PP/4RQ1K b - - 10 20,g7h6 f7d7 d8d7 f1f7 d7d8 a3b5 a8c8 b5d4 c6e5 d4e6 h6e6 f7e6
8/8/4r1p1/pk3p1p/5P2/KP4P1/2R4P/8 b - - 0 43,e6c6 c2c6 b5c6 a3a4 c6b6 b3b4 a5b4 a4b4 b6c6 b4c4 c6d6 c4d4 h5h4 g3h4
8/5pk1/5n1p/P7/1P1P4/7p/6r1/R1R2K2 w - - 0 45,a5a6 f6e4 a1a3 e4d2 f1e1 h3h2 a3h3 d2f3 e1f1 g2g1 f1f2 g1c1
8/8/6p1/K1k1p3/4Pp1P/P4P2/8/8 w - - 0 43,a5a6 c5d4 a3a4 d4e3 a6b6 e3f3 a4a5 f3e3 a5a6 f4f3 a6a7 f3f2 a7a8q f2f1q
8/2p3rk/3p4/3Pp3/P3Pp2/1P1P1R2/4KQq1/8 w - - 4 39,a4a5 g2h1 f2f1 g7g2 e2e1 h1h4 f3f2 f4f3 a5a6 g2h2 a6a7 h2h1 f1h1 h4h1
8/2R2pp1/4k3/1P2P2p/8/1R3P2/5P1K/r2r4 w - - 1 28,f3f4 d1h1 h2g2 a1g1 g2f3 h1h3 f3e4 f7f5 e5f6 h3b3 f6f7 g1e1 e4d4 b3b4
8/5p1p/1p2k1p1/2p3PP/p1P1K1P1/P1P5/8/8 b - - 0 41,g6h5 g4h5 f7f6 g5f6 e6f6 e4d5 f6g5 d5c6 g5h5 c6b6 h5g4 b6c5
8/7p/8/8/6K1/2k5/5P2/8 b - - 3 73,c3d3 f2f4 d3e4 f4f5 e4d5 g4h5 d5d6 h5h6 d6e5 h6g5 h7h6 g5g6 h6h5 f5f6
r2q2k1/1p3pp1/p2p1n1p/2pP4/1PP2Pbb/P2Br2P/1BQ3PK/R4R1N w - - 5 21,h3g4 f6g4 h2g1 h4g3 h1g3 d8h4 d3h7 g8f8 b2g7 f8e8 f1e1 h4h2 g1f1 h2g3
r2r2k1/p4pp1/1p2p3/2p3PQ/3P1q2/8/PPP2P2/1K1R2R1 b - - 0 24,d8d4 d1d4 f4d4 g1h1 g7g6 h5h7 g8f8 h7h8 d4h8 h1h8 f8g7 h8a8
